chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
c3	7765000	7770000	c3	8640000	8645000	0,0,0	10.471502	0.9999994	3.365366	8.692331	10.860103	6.6144385	4.5374336	14.340956
c3	8580000	8585000	c3	8755000	8760000	0,0,0	4.381128	0.9993892	2.1947236	2.6765294	4.4331546	5.0223346	1.2897211	7.4014716
c3	1398000	1400000	c3	1434000	1436000	0,0,0	3.9927738	0.99164796	2.50388	1.5683066	2.004269	3.3916926	0.77107084	4.7857428
c3	7365000	7370000	c3	7435000	7440000	0,0,0	4.1635637	0.99946517	2.2077477	4.0006633	5.2848716	6.3695045	1.6024927	9.925649
c3	3750000	3752000	c3	3810000	3812000	0,0,0	4.0747547	0.99948376	2.5145953	2.3377292	3.3597555	5.491713	1.3369036	7.5696945
c3	8580000	8585000	c3	8650000	8655000	0,0,0	5.8740864	0.99999577	2.6556404	4.708523	10.62135	10.971249	1.9667759	15.156602
c3	180000	185000	c3	360000	365000	0,0,0	4.860124	0.9997954	1.7785065	6.891271	7.4310355	4.8529654	3.091404	10.97854
c3	80000	85000	c3	400000	405000	0,0,0	4.863883	0.9999143	1.9799114	5.3846254	5.9846516	4.57936	2.7161355	9.365693
c3	6265000	6270000	c3	6610000	6615000	0,0,0	14.462511	1.0	2.579916	18.929028	19.856667	6.014077	6.7003436	22.83988
c3	6365000	6370000	c3	6430000	6435000	0,0,0	2.9016664	0.9963058	1.8184367	3.6611445	3.797389	6.39411	2.1828527	9.648461
c3	1705000	1710000	c3	1800000	1805000	0,0,0	3.8028574	0.99767226	2.5376256	2.0576482	3.2823014	6.4639587	0.83808595	8.292979
c3	1190000	1191000	c3	1202000	1203000	0,0,0	6.8535438	0.9996947	2.2849753	4.627644	6.1176014	3.9815211	1.8802433	8.094983
c3	2990000	2992000	c3	3032000	3034000	0,0,0	12.017407	1.0	6.785046	2.7143092	3.108479	4.151396	1.2768215	6.5641146
c3	3500000	3505000	c3	3575000	3580000	0,0,0	4.482392	0.9999877	2.1173265	8.800964	9.058575	8.502225	5.1490555	16.325304
c3	4889000	4890000	c3	4915000	4916000	0,0,0	8.03777	1.0	3.937404	2.1480505	2.1776226	2.1700232	0.8723022	4.0794015
c3	8926000	8928000	c3	9058000	9060000	0,0,0	5.758749	1.0	3.1190186	1.7915243	2.1576588	2.6707296	0.72354275	4.2631955
c3	912000	914000	c3	952000	954000	0,0,0	4.9458375	0.9977185	2.6919386	1.9151504	3.3742545	4.3811893	1.0978391	6.0835457
c3	3435000	3440000	c3	3510000	3515000	0,0,0	3.0906248	0.99540097	1.9450423	2.358983	4.252146	7.281566	1.477467	9.37844
c3	9306000	9308000	c3	9380000	9382000	0,0,0	10.057518	1.0	5.971541	2.8154426	4.556176	6.8925624	1.2830003	9.395178
c3	1545000	1550000	c3	1610000	1615000	0,0,0	6.301936	0.9999929	3.0953898	5.7125516	6.5721426	6.781376	2.005108	11.8592
c3	1610000	1615000	c3	2425000	2430000	0,0,0	5.625537	0.99999	2.8649132	5.3096204	8.262441	9.518375	2.258295	14.238037
c3	5658000	5660000	c3	5704000	5706000	0,0,0	8.131169	1.0	5.3987617	2.2056036	2.7937012	5.4604654	0.77524614	7.421002
c3	8384000	8386000	c3	8432000	8434000	0,0,0	4.3658686	0.99640065	2.537007	2.2722256	2.5473177	3.6078317	0.9007674	5.6275883
c3	2945000	2950000	c3	3930000	3935000	0,0,0	22.141214	1.0	7.559103	11.570608	14.96415	9.878597	6.807454	20.163582
c3	816000	818000	c3	854000	856000	0,0,0	12.489547	1.0	5.82452	3.227582	3.234774	2.945881	1.1742687	5.8148427
c3	6670000	6672000	c3	6728000	6730000	0,0,0	7.158044	1.0	3.9789677	2.5185928	2.9334722	3.8031604	1.0666639	6.0419097
c3	2990000	2995000	c3	3055000	3060000	0,0,0	4.4330173	0.9991791	2.0610967	5.2136416	5.2961693	4.818675	2.83064	9.453023
c3	9139000	9140000	c3	9217000	9218000	0,0,0	22.150064	1.0	6.21529	4.808624	5.911773	3.1239002	1.7178975	7.3982325
c3	75000	80000	c3	225000	230000	0,0,0	5.5088754	0.99999034	3.0281115	4.9675274	7.559388	9.857824	2.9236143	14.273403
c3	1348000	1349000	c3	1364000	1365000	0,0,0	6.21235	1.0	3.4965336	1.8033452	2.2590322	3.0242386	0.96523696	4.627212
c3	1530000	1535000	c3	2405000	2410000	0,0,0	17.402138	1.0	7.0937424	31.761429	38.646263	30.6795	20.522846	58.911884
c3	8900000	8905000	c3	9285000	9290000	0,0,0	6.1960516	0.99999803	2.1224031	8.839336	11.997158	8.123691	4.99565	15.980879
c3	7300000	7302000	c3	7334000	7336000	0,0,0	6.488626	0.9996931	2.3764257	4.4288254	5.796385	4.1529994	2.4238918	8.089733
c3	8976000	8978000	c3	9004000	9006000	0,0,0	5.113641	0.99742806	2.262502	2.6822004	3.8543754	3.579539	1.3186343	5.9637175
c3	9190000	9195000	c3	9375000	9380000	0,0,0	4.5691977	0.99995023	2.100796	5.640628	7.742544	7.499804	2.3213954	12.513696
c3	9324000	9326000	c3	9378000	9380000	0,0,0	8.418476	1.0	4.9337173	2.0770183	2.9856956	4.37563	1.3877226	6.221868
c3	9065000	9070000	c3	9175000	9180000	0,0,0	8.385955	1.0	2.5001261	18.425125	19.236782	9.563733	7.403294	25.941622
c3	1955000	1960000	c3	2125000	2130000	0,0,0	3.589696	0.9982449	2.0131454	3.7997777	4.007726	5.2312064	1.861804	8.608787
c3	8366000	8368000	c3	8396000	8398000	0,0,0	4.933553	1.0	2.655503	2.0228271	2.2030318	2.6572895	1.0914127	4.455358
c3	8398000	8399000	c3	8439000	8440000	0,0,0	4.2888904	1.0	2.7576656	1.3391763	1.4741179	2.652452	0.83807796	3.842831
c3	1097000	1098000	c3	1117000	1118000	0,0,0	5.72585	1.0	4.1767383	0.7655356	1.2076079	3.0816813	0.3769772	3.762157
c3	6060000	6065000	c3	6180000	6185000	0,0,0	3.3618844	0.9992359	1.9231054	5.0708494	5.188569	7.0433383	2.942723	11.550761
c3	9190000	9192000	c3	9230000	9232000	0,0,0	5.129946	0.9957233	2.3363671	2.0544074	3.614466	3.6290011	1.1774051	5.455141
c3	8273000	8274000	c3	8296000	8297000	0,0,0	5.9152894	1.0	2.9108083	2.9639068	2.982141	2.9903815	1.270642	5.624965
c3	4158000	4160000	c3	4186000	4188000	0,0,0	12.991567	1.0	5.4408593	3.8628888	6.579536	5.938346	2.104579	9.372025
c3	7855000	7860000	c3	8480000	8485000	0,0,0	9.752839	0.9999999	2.0960283	12.478827	13.540124	5.0319495	4.5217423	16.12424
c3	4366000	4368000	c3	4440000	4442000	0,0,0	10.779106	1.0	5.159762	4.3050137	4.3915243	4.2071476	1.5785141	8.033827
c3	1610000	1615000	c3	1780000	1785000	0,0,0	4.175404	0.9986928	1.8434634	3.6449084	5.9764757	5.69717	1.4959483	8.937088
c3	1550000	1555000	c3	1675000	1680000	0,0,0	3.907182	0.99977976	1.9104015	5.041378	6.181789	6.4170113	1.7806264	10.898236
c3	9010000	9015000	c3	9170000	9175000	0,0,0	7.0791154	0.99999905	3.5040476	6.7406483	7.5567517	7.8560452	2.560788	13.847733
c3	6020000	6022000	c3	6178000	6180000	0,0,0	4.142063	0.9879939	2.2866895	1.6513774	2.2698202	2.9549093	0.7840442	4.4228005
c3	8178000	8180000	c3	8234000	8236000	0,0,0	4.3410974	0.9961718	2.699294	1.9549195	2.3116603	3.8282292	1.0091751	5.565935
c3	278000	280000	c3	320000	322000	0,0,0	8.529003	0.9998781	4.0961432	4.160361	5.239305	5.315015	1.8811768	9.013113
c3	7679000	7680000	c3	7698000	7699000	0,0,0	7.3390074	1.0	3.2793477	3.32991	3.90773	3.4875917	1.4721276	6.447512
c3	4114000	4116000	c3	4188000	4190000	0,0,0	14.139097	1.0	7.056504	4.032236	5.4809875	5.99441	2.5977437	9.57862
c3	2815000	2820000	c3	3060000	3065000	0,0,0	5.642302	0.99981564	1.8020662	6.0350614	6.127621	3.2349243	2.0288115	8.599423
c3	2199000	2200000	c3	2214000	2215000	0,0,0	10.315911	1.0	5.4663453	2.1184976	2.128547	2.4567454	1.099544	4.3398542
c3	9091000	9092000	c3	9121000	9122000	0,0,0	1984.9706	1.0	579.3115	33.912636	37.95224	19.4797	13.122843	49.624264
c3	4395000	4400000	c3	5210000	5215000	0,0,0	11.514314	0.9999999	4.5620785	9.940681	9.947726	6.9765415	4.482277	15.812704
c3	9135000	9140000	c3	9230000	9235000	0,0,0	7.4370604	0.99999994	2.7638843	9.682226	14.962616	11.564053	3.393405	20.170475
c3	8680000	8685000	c3	8830000	8835000	0,0,0	5.386936	0.99979246	1.8956698	5.999354	8.102124	5.6303134	2.075981	10.963072
c3	4105000	4110000	c3	4320000	4325000	0,0,0	3.153157	0.9914873	1.81927	2.8268623	3.0972252	4.311348	1.2794003	6.8241143
c3	890000	895000	c3	955000	960000	0,0,0	5.616445	0.9999984	3.6921926	5.381769	7.264437	13.812857	3.40148	18.596651
c4	6486000	6488000	c4	6568000	6570000	0,0,0	38.088326	1.0	6.3472714	37.116055	39.469574	11.572052	12.0246315	44.564102
c4	2314000	2316000	c4	2362000	2364000	0,0,0	5.306656	0.99794436	3.0060318	2.041467	3.1708908	4.3731823	1.2226548	6.1878195
c4	2396000	2398000	c4	4738000	4740000	0,0,0	44.0668	1.0	14.947679	9.310944	10.142811	6.056192	4.062985	14.332585
c4	1638000	1640000	c4	1698000	1700000	0,0,0	10.709974	0.9999956	5.111189	5.63474	7.2563047	7.3241663	3.658509	12.332824
c4	1173000	1174000	c4	1202000	1203000	0,0,0	15.5716715	1.0	8.529728	1.4757798	2.3598351	3.0721455	0.8455695	4.3839498
c4	1600000	1605000	c4	1695000	1700000	0,0,0	4.076711	0.99993575	1.9197199	7.8974104	9.651457	9.430824	3.7049608	16.450745
c4	4565000	4570000	c4	4770000	4775000	0,0,0	5.5247355	0.99967927	2.1231873	5.0720954	5.204141	3.5372183	2.4025264	8.045748
c4	8626000	8628000	c4	8662000	8664000	0,0,0	6.7404804	1.0	4.887931	1.2602885	1.5183357	3.882765	0.68551725	5.0030217
c4	7868000	7870000	c4	7914000	7916000	0,0,0	67.63924	1.0	10.3594675	24.212584	26.454746	7.6201572	8.261256	29.142454
c4	8558000	8560000	c4	8622000	8624000	0,0,0	4.611588	1.0	2.4073029	1.5841522	2.433043	2.9101214	1.3509794	4.318257
c4	4344000	4346000	c4	4420000	4422000	0,0,0	8.9188175	0.9999922	3.2762015	6.2681813	8.492067	6.189249	2.8401847	11.760965
c4	275000	280000	c4	1515000	1520000	0,0,0	9.558832	0.9999993	4.014373	7.8188357	8.94326	7.231331	4.1881623	14.181407
c4	4214000	4216000	c4	4284000	4286000	0,0,0	5.4105215	0.9994892	2.3267915	4.139249	4.6810102	3.9009857	1.675677	7.580318
c4	4368000	4370000	c4	4422000	4424000	0,0,0	48.651093	1.0	5.8476815	74.96419	77.12056	16.73115	24.407185	83.36598
c4	4780000	4785000	c4	4960000	4965000	0,0,0	4.73107	0.9997457	2.463139	2.8293445	4.7855954	5.762923	1.6339787	8.277896
c4	2850000	2855000	c4	2930000	2935000	0,0,0	4.789111	0.99998575	2.6218584	6.2144494	8.316891	10.632568	2.7882264	16.156523
c4	4584000	4586000	c4	5038000	5040000	0,0,0	80.005135	1.0	13.136148	61.489235	66.778534	20.01886	22.95743	74.67596
c4	6026000	6028000	c4	6058000	6060000	0,0,0	4.845517	0.99867713	2.613348	2.7305257	3.4059918	4.2015247	1.3126132	6.6286583
c4	2390000	2395000	c4	4770000	4775000	0,0,0	167.5963	1.0	20.371588	292.5096	310.6181	72.84953	98.966354	332.8581
c4	5094000	5096000	c4	5134000	5136000	0,0,0	5.067363	0.9940743	2.521271	2.0490382	3.0021305	3.307621	0.805324	5.1289883
c4	4645000	4650000	c4	4795000	4800000	0,0,0	12.586405	1.0	2.23675	25.212475	30.45736	11.105991	10.997161	33.51708
c4	2390000	2395000	c4	4620000	4625000	0,0,0	18.85891	1.0	4.21356	22.314695	28.445314	12.802542	8.599846	32.637825
c4	1370000	1375000	c4	1485000	1490000	0,0,0	4.7706223	0.99972034	1.8980212	6.4841733	6.765868	4.873434	2.3727968	10.637144
c4	770000	775000	c4	865000	870000	0,0,0	3.8595693	0.999768	2.0626714	4.140419	5.816556	7.1612515	1.5349927	10.841624
c4	2425000	2430000	c4	4575000	4580000	0,0,0	20.086227	1.0	4.647336	27.03472	32.16214	14.004154	10.477227	38.035015
c4	5898000	5900000	c4	5956000	5958000	0,0,0	4.181261	1.0	2.1991737	1.4493871	2.008308	2.4014685	0.6328434	3.689813
c4	728000	730000	c4	752000	754000	0,0,0	5.028654	0.99636394	2.384469	2.1356459	3.5474658	3.7190928	1.0453745	5.6174445
c4	464000	466000	c4	522000	524000	0,0,0	4.946423	0.99814636	2.2305048	2.6604574	4.067159	3.9264157	1.285443	6.291267
c4	5165000	5170000	c4	6065000	6070000	0,0,0	8.808155	0.9999979	2.9450564	7.962492	9.635069	6.013969	3.9390533	13.09174
c4	4116000	4118000	c4	4158000	4160000	0,0,0	5.0892553	0.9948824	2.721063	2.2951498	2.6882253	3.2354825	1.021926	5.2756157
c4	3388000	3390000	c4	3464000	3466000	0,0,0	4.984954	1.0	2.2030964	2.5284455	2.6954308	2.2936177	1.2517201	4.541125
c4	7140000	7145000	c4	7255000	7260000	0,0,0	3.042803	0.9986886	1.736499	3.0005288	4.49228	6.2663455	1.8552476	8.933482
c4	2260000	2265000	c4	2375000	2380000	0,0,0	4.899956	0.99992454	2.0434535	4.55377	6.370101	5.4451776	1.9604292	9.492973
c4	4254000	4256000	c4	4284000	4286000	0,0,0	5.5156465	0.99980813	2.6777675	3.9213681	4.920583	5.073889	1.9653093	8.559549
c4	2884000	2886000	c4	2932000	2934000	0,0,0	4.2564144	0.99975806	2.2606332	2.3051705	4.9485655	6.2786145	1.8656878	8.327655
c4	4668000	4670000	c4	4696000	4698000	0,0,0	7.0098176	1.0	4.179002	0.9144157	1.9913787	3.0677118	0.56250346	3.880526
c4	6398000	6400000	c4	6426000	6428000	0,0,0	4.893633	0.9987534	2.4944613	2.18463	4.0309834	4.7461596	1.2584708	6.6880527
c4	3375000	3380000	c4	4655000	4660000	0,0,0	64.830215	1.0	12.307658	26.317928	27.967415	9.094965	9.762644	32.488678
c4	5745000	5750000	c4	5815000	5820000	0,0,0	4.3540077	0.9999882	2.289596	7.149579	8.55167	10.013242	3.138877	16.368423
c4	245000	250000	c4	1495000	1500000	0,0,0	11.812643	0.9999999	4.1385527	7.623171	12.257894	9.054615	4.1552086	15.830767
c4	1120000	1122000	c4	1252000	1254000	0,0,0	93.10793	1.0	13.489624	89.46576	111.609375	37.48679	40.956055	117.01191
c4	4330000	4335000	c4	4405000	4410000	0,0,0	22.004555	1.0	3.5081308	69.73342	75.37133	21.948416	28.355986	83.93368
c4	8090000	8095000	c4	8160000	8165000	0,0,0	9.023493	0.9999932	4.6672325	2.8150113	7.568791	9.397522	1.9372389	11.899754
c4	4586000	4588000	c4	4614000	4616000	0,0,0	8.1539955	1.0	2.2589712	5.2208667	5.868535	2.8652182	1.8536903	7.505988
c4	8918000	8920000	c4	8942000	8944000	0,0,0	11.070262	1.0	5.9110093	1.412118	3.196388	4.103837	0.6644966	5.3590527
c4	7975000	7980000	c4	8190000	8195000	0,0,0	7.6839933	1.0	3.3386695	4.1158147	4.667374	3.952735	1.9443923	7.611237
c4	8835000	8840000	c4	8940000	8945000	0,0,0	4.313311	0.9997794	1.9881544	6.107059	6.1244307	5.467944	3.5570853	10.896441
c4	5166000	5168000	c4	6140000	6142000	0,0,0	317.21573	1.0	72.075195	69.60739	104.352684	53.37192	38.434254	115.24516
c4	6680000	6685000	c4	7015000	7020000	0,0,0	17.585215	1.0	2.5229068	28.18842	30.393368	8.184689	10.173441	33.241062
c4	1300000	1305000	c4	1455000	1460000	0,0,0	3.8898728	0.99943054	1.8838205	2.2608113	4.8902335	5.4620266	1.1612741	7.471637
c4	5075000	5080000	c4	5150000	5155000	0,0,0	3.424374	0.9995743	1.7584585	5.933967	6.338992	6.9678626	2.4632843	12.2425
c4	5080000	5085000	c4	6135000	6140000	0,0,0	10.897952	0.99999976	3.402992	9.863601	11.38838	6.419651	3.8773017	15.187297
c4	2070000	2075000	c4	2135000	2140000	0,0,0	3.7081814	0.9999613	1.9012465	7.848703	9.065106	10.083787	3.8835275	17.060411
c4	2708000	2710000	c4	2790000	2792000	0,0,0	27.307499	1.0	12.897501	3.3409142	3.4800496	3.2769592	1.4375933	6.2466607
c4	1028000	1030000	c4	1058000	1060000	0,0,0	16.497997	1.0	4.394202	8.671775	8.733791	3.6930606	3.6363966	11.401305
c4	8197000	8198000	c4	8234000	8235000	0,0,0	24.405947	1.0	11.33427	2.286648	2.6494925	2.4995937	1.1025189	4.53217
c4	2262000	2264000	c4	2306000	2308000	0,0,0	7.109093	1.0	3.4902492	2.529408	3.6684213	3.9538476	1.2031085	6.2022104
c4	7608000	7610000	c4	7660000	7662000	0,0,0	4.871324	1.0	2.3661776	2.2015193	2.5634766	2.603225	1.0087513	4.560131
c4	4222000	4224000	c4	4254000	4256000	0,0,0	4.802948	0.9996806	2.4075608	3.898505	4.323737	4.584491	1.7241098	8.049829
c4	75000	80000	c4	365000	370000	0,0,0	5.404968	0.99994284	2.93094	3.7041416	6.989978	9.07036	2.3666253	12.36293
c4	2945000	2950000	c4	3220000	3225000	0,0,0	19.662352	1.0	3.420527	24.46878	24.955143	7.0638247	7.9886317	28.813852
c4	370000	375000	c4	430000	435000	0,0,0	3.0785763	0.9949349	1.7704271	3.1768403	3.3355584	4.5924683	1.7646366	7.416326
c4	2800000	2805000	c4	3045000	3050000	0,0,0	19.228397	1.0	2.279601	30.476185	32.825436	7.8080006	9.780722	34.89794
c4	8800000	8802000	c4	8952000	8954000	0,0,0	11.246783	1.0	4.673415	3.5271006	4.04434	3.2245314	1.7010463	6.3597317
c4	7990000	7995000	c4	8090000	8095000	0,0,0	4.524775	0.998891	2.409739	3.1058924	3.4171834	4.044188	1.4596423	6.804981
c4	6486000	6488000	c4	6540000	6542000	0,0,0	24.720016	1.0	3.6485445	35.893604	38.356037	10.367681	12.287234	42.273106
c4	882000	884000	c4	932000	934000	0,0,0	5.5538793	1.0	2.678644	2.2032316	2.891224	2.9776826	1.0624117	4.9361105
c4	4850000	4855000	c4	4940000	4945000	0,0,0	40.954685	1.0	6.578595	64.09691	77.0531	26.212458	31.59373	83.187485
c4	1626000	1628000	c4	1734000	1736000	0,0,0	5.1528497	0.995619	2.3392339	2.533546	3.3668509	3.1790044	1.2268809	5.4310455
c4	1080000	1085000	c4	1365000	1370000	0,0,0	8.2478285	0.9999989	3.2246776	7.135547	9.516036	7.4064965	2.5938187	13.749205
c4	2376000	2378000	c4	4878000	4880000	0,0,0	7.8607044	1.0	3.8467789	3.658389	3.9413059	3.9805527	1.8506584	7.232454
c4	1704000	1706000	c4	1732000	1734000	0,0,0	7.257796	0.99992514	3.069675	4.5502176	6.2914805	5.4564524	1.6661208	9.50109
c4	754000	756000	c4	782000	784000	0,0,0	5.0588117	1.0	2.4957037	2.3123825	2.323116	2.3395035	0.8879113	4.3949547
c4	2674000	2676000	c4	2792000	2794000	0,0,0	49.70916	1.0	19.039978	5.7149706	6.9321356	5.0750294	2.7905562	10.155004
c4	482000	484000	c4	524000	526000	0,0,0	4.6514993	0.99888533	2.3609781	2.573443	3.9452393	4.5124025	1.8877732	6.799907
c4	2674000	2676000	c4	2706000	2708000	0,0,0	17.253513	1.0	7.973	4.576007	5.2038054	4.8464293	1.9360563	8.913991
c4	5552000	5554000	c4	5590000	5592000	0,0,0	4.4055147	0.98911023	2.6844237	1.685338	1.9166623	3.02232	0.728235	4.5203986
c4	1530000	1535000	c4	1595000	1600000	0,0,0	5.5626807	0.9999773	1.9190254	7.4605093	9.9405155	6.725769	3.4456391	13.357333
c4	1095000	1100000	c4	1270000	1275000	0,0,0	9.562856	0.9999998	5.185054	4.6017594	8.761975	11.375572	3.197649	15.466024
c4	8880000	8882000	c4	8942000	8944000	0,0,0	15.916785	1.0	7.541701	2.2548006	3.6839879	3.847897	1.1916528	5.8521643
c4	1370000	1375000	c4	1455000	1460000	0,0,0	3.8847473	0.99920326	2.1132503	4.009602	4.7542	5.921946	1.5302677	9.486037
c4	2955000	2960000	c4	3150000	3155000	0,0,0	4.225	0.99946743	1.9971354	4.020392	4.2009544	3.9649053	1.7748871	7.538587
c4	8765000	8770000	c4	8950000	8955000	0,0,0	8.241561	0.9999872	3.3829806	5.666363	7.542838	6.227705	2.7877126	11.264471
c4	5770000	5772000	c4	5816000	5818000	0,0,0	4.137145	0.9990913	2.1917732	2.8189852	3.7366748	4.4984913	1.0651206	7.0042562
c4	7102000	7103000	c4	7117000	7118000	0,0,0	14.079931	1.0	8.486051	1.2978595	1.4764137	2.2700536	0.8291634	3.4237065
c4	6905000	6910000	c4	7280000	7285000	0,0,0	60.186005	1.0	5.1727586	76.22366	78.403435	13.827013	24.667496	81.58138
c4	1610000	1615000	c4	2105000	2110000	0,0,0	8.356415	0.99998444	2.5498552	6.3392396	8.853532	5.43899	3.1641207	11.07387
c4	2670000	2675000	c4	2755000	2760000	0,0,0	5.722724	0.99999917	3.028152	5.825012	9.487418	11.676563	3.0588672	16.854351
c4	7516000	7518000	c4	7866000	7868000	0,0,0	21.868715	1.0	5.8870106	10.82151	10.922487	4.684717	4.062629	14.303837
c4	6541000	6542000	c4	6569000	6570000	0,0,0	113.86973	1.0	16.20153	27.170427	29.09967	7.6984906	9.189588	31.849981
c4	3532000	3534000	c4	3610000	3612000	0,0,0	10.359307	0.9999978	2.7155075	8.270126	10.885906	5.677424	4.296502	13.028648
c4	2090000	2095000	c4	2355000	2360000	0,0,0	5.061121	0.99994	2.0215511	5.1863723	6.529569	5.111554	2.6553314	9.7216625
c4	4325000	4330000	c4	4640000	4645000	0,0,0	30.810068	1.0	3.6331685	41.055946	43.140617	9.701143	13.330275	46.19532
c4	2390000	2395000	c4	4575000	4580000	0,0,0	7.912659	0.999957	3.0777385	4.5614405	7.320082	6.0012794	3.1844559	10.055893
c4	3426000	3428000	c4	3464000	3466000	0,0,0	5.413135	0.9989457	2.7997746	2.789433	3.776761	4.376084	1.0714229	6.85558
c4	885000	890000	c4	3905000	3910000	0,0,0	9.682271	1.0	3.231894	12.14616	12.173714	6.7324734	5.5415173	17.52906
c4	8086000	8088000	c4	8124000	8126000	0,0,0	5.1054764	1.0	2.6610143	2.0836682	2.5440128	2.94104	0.95338255	4.7931895
c4	5846000	5847000	c4	5871000	5872000	0,0,0	115.68015	1.0	20.994055	27.573572	36.646664	14.924198	13.085065	39.43404
c4	4535000	4540000	c4	5035000	5040000	0,0,0	9.038318	0.9999969	3.151458	6.6232486	9.599834	6.799676	4.1427655	12.687008
c4	5225000	5230000	c4	6130000	6135000	0,0,0	6.6588354	0.9999995	2.5894392	7.1624937	13.111693	11.114935	4.552137	17.481596
c4	7148000	7150000	c4	7194000	7196000	0,0,0	12.432319	1.0	5.060573	4.03487	4.1278887	3.0463967	2.1017897	6.6329474
c4	674000	676000	c4	716000	718000	0,0,0	50.958466	1.0	4.16038	67.989	69.162834	11.455312	21.485456	71.88998
c4	4670000	4675000	c4	4735000	4740000	0,0,0	5.3567314	0.9999709	2.2716374	6.6348906	8.464252	7.19472	2.5245085	13.0924015
c4	5922000	5924000	c4	5956000	5958000	0,0,0	4.465789	0.9937379	2.4119833	1.9634947	2.6642063	3.3284318	1.0862389	5.0737605
c4	4536000	4538000	c4	4586000	4588000	0,0,0	5.517332	1.0	2.4469993	2.5103996	2.916111	2.5658271	1.0928677	4.797293
c4	2764000	2766000	c4	2790000	2792000	0,0,0	22.150515	1.0	10.21487	2.8225608	3.9498606	3.8586476	1.2476393	6.3675904
c5	6734000	6736000	c5	6820000	6822000	0,0,0	3.4394302	0.9776109	2.087258	1.1879883	1.7400035	2.743585	0.49883157	3.7995749
c5	6860000	6862000	c5	6928000	6930000	0,0,0	4.092947	0.9905482	1.9157934	2.2991445	2.7252162	2.6183462	1.2703917	4.6620297
c5	8615000	8620000	c5	8740000	8745000	0,0,0	2.9640152	0.997673	1.6038644	2.9800618	5.832941	7.56423	1.967317	10.213174
c5	1410000	1415000	c5	1470000	1475000	0,0,0	2.7739053	0.9977185	1.5161334	3.414937	6.799629	8.971961	1.784929	12.007461
c5	5474000	5476000	c5	5592000	5594000	0,0,0	8.724174	1.0	3.691867	3.2583432	3.556587	2.8574235	1.1820183	5.753729
c5	1372000	1374000	c5	1440000	1442000	0,0,0	6.2825594	1.0	3.514805	1.6180896	2.1128044	2.8063962	1.3543358	4.244698
c5	7808000	7810000	c5	7860000	7862000	0,0,0	224.52396	1.0	117.39797	2.0909598	3.1391284	3.7544682	1.0648897	5.613099
c5	985000	990000	c5	1045000	1050000	0,0,0	3.7638843	0.9999763	2.1040635	7.4764805	8.419257	10.998328	3.7946203	17.644089
c5	2570000	2575000	c5	2780000	2785000	0,0,0	2.5672631	0.9920108	1.5630914	2.403395	3.0134	4.7604847	1.1880522	6.8968353
c5	1495000	1500000	c5	1795000	1800000	0,0,0	7.046958	0.99999124	1.5281225	10.850461	12.168021	4.732544	4.138396	14.3773985
c5	2098000	2099000	c5	2114000	2115000	0,0,0	5.571591	1.0	2.8709183	1.960733	2.3187323	2.6130738	0.9977048	4.3559475
c5	4429000	4430000	c5	4477000	4478000	0,0,0	4.191968	1.0	2.4398708	1.3875452	1.6218138	2.312317	0.68057066	3.5456903
c5	593000	594000	c5	609000	610000	0,0,0	4.0272136	0.9852346	2.4580307	1.3750955	1.87918	2.9935982	0.66177374	4.2159057
c5	116000	118000	c5	148000	150000	0,0,0	4.2202086	0.99699014	2.1633995	2.4180799	3.212692	3.6570675	1.2189466	5.8064723
c5	5224000	5226000	c5	5254000	5256000	0,0,0	3.9841506	0.9992597	2.5540383	1.7210238	3.182836	5.679396	1.2427433	7.209195
c5	7492000	7494000	c5	7550000	7552000	0,0,0	5.0235643	0.99882096	2.9731648	2.5410583	3.0302472	4.4850135	0.95764774	6.743732
c5	4856000	4858000	c5	4912000	4914000	0,0,0	4.137191	0.99406284	2.5461838	1.4254037	2.3680336	3.8600283	0.6467184	5.1270537
c5	6858000	6860000	c5	6882000	6884000	0,0,0	3.568567	0.9943983	1.9183342	3.3312173	3.6104474	4.3408527	1.3213341	7.3019347
c5	7726000	7728000	c5	7802000	7804000	0,0,0	61.66633	1.0	32.63004	1.5429258	2.6354814	3.259268	0.8284154	4.6307573
c5	2468000	2470000	c5	2492000	2494000	0,0,0	5.1135106	0.9982662	2.5533552	2.2809324	3.8334277	4.330632	1.2931138	6.3581276
c5	632000	633000	c5	675000	676000	0,0,0	113.55541	1.0	67.5662	1.5552243	1.7698486	2.6432598	0.8269755	4.025681
c5	2610000	2612000	c5	2656000	2658000	0,0,0	8.533708	1.0	3.9075367	3.7862346	4.9629574	4.7286143	1.834261	8.094156
c5	6734000	6736000	c5	6758000	6760000	0,0,0	3.409265	0.9931553	1.9012573	2.9995105	3.389065	4.4073806	1.1022369	7.073612
c5	2440000	2445000	c5	2705000	2710000	0,0,0	3.4641347	0.9978752	1.4797761	3.6179037	3.6998026	2.9388022	1.6487908	6.1547165
c5	7726000	7728000	c5	7760000	7762000	0,0,0	6.1004252	1.0	4.065797	1.0936348	1.6986822	3.3367958	0.48479804	4.3089156
c5	590000	595000	c5	645000	650000	0,0,0	3.6589813	0.99993193	1.8838156	4.403642	8.693248	10.458118	2.0249012	14.372465
