chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
TadhH1_1	1979000	1979500	TadhH1_1	2010500	2011000	0,0,0	2.6902423	0.9938442	1.3425627	3.1117616	4.0755806	4.428576	1.8070767	7.1945863
TadhH1_1	14404000	14404500	TadhH1_1	14447500	14448000	0,0,0	3.7649615	0.9989194	1.4856601	5.126132	6.0908856	4.5920086	2.5746205	9.14857
TadhH1_1	17817500	17818000	TadhH1_1	17846500	17847000	0,0,0	5.076272	0.9998936	1.6805493	6.91908	8.7597685	5.540373	3.6792247	11.690666
TadhH1_1	13874000	13874500	TadhH1_1	13984500	13985000	0,0,0	6.6181116	0.99998325	2.1493337	7.63396	7.7861443	4.211916	2.6254723	10.997658
TadhH1_1	4701500	4702000	TadhH1_1	4730500	4731000	0,0,0	3.9336622	0.9998819	1.2866117	8.070227	8.137564	4.4035935	2.8210404	11.577129
TadhH1_1	11265000	11265500	TadhH1_1	11305500	11306000	0,0,0	3.2001853	0.9932154	1.4947581	3.5242004	4.1363397	3.95106	1.9457072	7.0836825
TadhH1_1	10381500	10382000	TadhH1_1	10420500	10421000	0,0,0	3.6691535	0.997621	1.5159837	4.787365	5.1879444	4.013127	2.6796637	8.268562
TadhH1_1	3272500	3273000	TadhH1_1	3336000	3336500	0,0,0	3.1059744	0.9881674	1.4485819	2.5340095	4.1067615	4.1926703	1.6465815	6.445123
TadhH1_1	12306500	12307000	TadhH1_1	12319000	12319500	0,0,0	2.4703717	0.9963806	1.6043074	2.57837	4.009842	7.3817163	1.5235016	9.673601
TadhH1_1	11636000	11636500	TadhH1_1	11670000	11670500	0,0,0	3.1657119	0.99697995	1.6209458	2.9393706	4.630372	5.3878255	1.7854387	8.0006
TadhH1_1	18338000	18338500	TadhH1_1	18387500	18388000	0,0,0	3.898945	0.9986956	1.323849	5.813043	6.3187375	3.7723296	2.7353666	8.939479
TadhH1_1	11849500	11850000	TadhH1_1	11868000	11868500	0,0,0	2.62581	0.98564726	1.5814089	2.6296628	3.6236706	5.608935	1.2811396	7.946413
TadhH1_1	16838000	16838500	TadhH1_1	16894000	16894500	0,0,0	5.8569374	0.99994236	1.8316553	7.9487805	9.291998	5.288399	2.975429	12.353982
TadhH1_1	10375500	10376000	TadhH1_1	10444000	10444500	0,0,0	3.5982518	0.99385685	1.6003492	3.1795535	4.654031	4.3706512	1.7477179	7.1969213
TadhH1_1	10397500	10398000	TadhH1_1	10437500	10438000	0,0,0	3.0919356	0.9909486	1.4580057	3.314692	3.9191985	3.807313	1.8645139	6.753706
TadhH1_1	2571000	2571500	TadhH1_1	2622000	2622500	0,0,0	4.635993	0.99989355	1.5761713	5.974838	6.44763	3.8379729	2.1614459	9.14894
TadhH1_1	1471500	1472000	TadhH1_1	1536500	1537000	0,0,0	3.5053263	0.9933	1.4217765	3.3828053	4.9008174	4.0910664	1.8471837	7.0980043
TadhH1_1	10510500	10511000	TadhH1_1	10524000	10524500	0,0,0	4.496476	0.9999743	1.8048918	9.111699	9.929282	7.38769	4.041954	15.486979
TadhH1_1	10986000	10986500	TadhH1_1	11019500	11020000	0,0,0	5.9694843	0.99999726	1.9324443	9.884554	11.564708	6.835183	4.27492	15.621454
TadhH1_1	10661500	10662000	TadhH1_1	10687500	10688000	0,0,0	4.210305	0.99992657	1.5282428	7.064761	8.503467	5.8123	2.9636443	12.092089
TadhH1_1	17292600	17292800	TadhH1_1	17304600	17304800	0,0,0	5.24789	0.99808854	2.2362766	3.310701	3.9582946	3.3176756	1.2392317	6.260521
TadhH1_1	9817000	9817500	TadhH1_1	9847500	9848000	0,0,0	3.6040854	0.9996496	1.3326335	5.986103	7.238705	5.0691686	2.4985383	10.390149
TadhH1_1	2685500	2686000	TadhH1_1	2728000	2728500	0,0,0	5.556911	0.99997836	2.0570533	7.386118	9.504182	6.845099	3.589723	13.410537
TadhH1_1	20017500	20018000	TadhH1_1	20075000	20075500	0,0,0	36.903557	1.0	7.5770955	66.691475	78.850945	31.077091	26.923557	90.3584
TadhH1_1	11613500	11614000	TadhH1_1	11670500	11671000	0,0,0	4.8103886	0.99959946	1.8529257	5.816704	6.931983	5.0731516	2.2634552	10.243555
TadhH1_1	9646000	9646500	TadhH1_1	9680000	9680500	0,0,0	3.5495896	0.99903214	1.560434	4.5260487	5.8544703	5.2475214	2.0427194	9.270676
TadhH1_1	3280000	3280500	TadhH1_1	3335500	3336000	0,0,0	3.3240945	0.99040323	1.7012013	3.0427632	3.5793762	3.9818094	1.4495713	6.6864877
TadhH1_1	15580500	15581000	TadhH1_1	15648000	15648500	0,0,0	3.0536516	0.9917602	1.8990327	2.1941423	2.9566693	4.9111137	1.8903489	6.8614626
TadhH1_1	15301000	15301500	TadhH1_1	15324000	15324500	0,0,0	2.721607	0.9965752	1.5598421	2.6795738	3.9019752	5.4771047	1.8045255	7.858948
TadhH1_1	10248500	10249000	TadhH1_1	10307000	10307500	0,0,0	5.57284	0.99994075	1.8175411	7.4668508	9.243423	5.687639	2.9544976	12.32484
TadhH1_1	10492500	10493000	TadhH1_1	10509500	10510000	0,0,0	5.1210356	0.9999881	1.5902171	10.935641	12.154043	6.636829	4.501888	16.357399
TadhH1_1	17475000	17475500	TadhH1_1	17501500	17502000	0,0,0	3.9684567	0.99955493	1.5806551	4.98957	7.026815	5.6925845	2.0433836	10.127758
TadhH1_1	18719500	18720000	TadhH1_1	18740000	18740500	0,0,0	3.2927568	0.9990125	1.7475609	5.213486	5.6386614	6.6110144	2.2803216	11.245224
TadhH1_1	5352500	5353000	TadhH1_1	5407000	5407500	0,0,0	9.817432	1.0	2.5757666	17.464758	20.411848	9.762461	6.1508307	25.28669
TadhH1_1	1071500	1072000	TadhH1_1	1092500	1093000	0,0,0	4.2656655	0.99996126	1.6654042	6.9154634	8.718059	6.6363373	3.174896	12.783416
TadhH1_1	16352500	16353000	TadhH1_1	16384500	16385000	0,0,0	4.267212	0.99925524	1.8973403	4.9489703	5.8217807	5.1614456	2.9623606	9.560531
TadhH1_1	21362000	21362500	TadhH1_1	21411000	21411500	0,0,0	3.7714307	0.9985553	1.4948395	5.205524	5.7216015	4.1986275	2.1225345	8.82576
TadhH1_1	15000000	15000500	TadhH1_1	15015500	15016000	0,0,0	2.590385	0.983927	1.3596575	3.0956035	4.2432303	5.0491395	1.2193937	7.8007874
TadhH1_1	14440000	14440500	TadhH1_1	14469000	14469500	0,0,0	4.211149	0.9999012	2.0164504	5.716802	6.726577	6.6889496	2.3168237	11.770552
TadhH1_1	17203000	17203500	TadhH1_1	17292000	17292500	0,0,0	4.496114	0.9982845	2.5018427	2.1416738	3.3430195	4.464996	1.0727259	6.368706
TadhH1_1	1352000	1352500	TadhH1_1	1395000	1395500	0,0,0	3.121102	0.9943241	1.4499654	3.7789748	4.2068725	3.9278746	2.083924	7.286963
TadhH1_1	4250000	4250500	TadhH1_1	4311000	4311500	0,0,0	6.2124767	0.99996626	1.567052	9.947659	10.136361	4.090338	3.5014315	12.932701
TadhH1_1	19107000	19107500	TadhH1_1	19156500	19157000	0,0,0	2.6905456	0.99153125	1.5632638	2.9060047	3.0183196	4.2469344	1.8576792	6.830049
TadhH1_1	12668000	12668500	TadhH1_1	12683000	12683500	0,0,0	4.0285378	0.99990916	1.8686537	6.76338	8.380457	8.02864	2.8410776	14.040533
TadhH1_1	9128000	9128500	TadhH1_1	9185000	9185500	0,0,0	3.3422034	0.99923074	1.7627769	3.9245353	5.0707846	6.036355	2.3244143	9.524831
TadhH1_1	16257500	16258000	TadhH1_1	16274000	16274500	0,0,0	2.9898243	0.99766374	1.5318761	4.065751	4.2826886	4.6748753	1.754414	8.288877
TadhH1_1	1012000	1012500	TadhH1_1	1071500	1072000	0,0,0	4.5884333	0.99981403	1.5927612	5.4877305	6.0196915	3.7127566	2.6668134	8.590739
TadhH1_1	7680000	7680500	TadhH1_1	7692000	7692500	0,0,0	3.6413617	0.9995548	1.6836776	4.521322	6.2468076	6.10853	2.7905817	10.127482
TadhH1_1	14393000	14393500	TadhH1_1	14469000	14469500	0,0,0	4.8117356	0.999904	1.484587	7.7658105	8.868136	4.8990436	2.814615	11.801987
TadhH1_1	5555500	5556000	TadhH1_1	5604500	5605000	0,0,0	3.0137463	0.995258	1.6136892	3.9767113	4.791688	5.805717	2.3264153	9.340571
TadhH1_1	15040000	15040500	TadhH1_1	15164000	15164500	0,0,0	6.534906	0.99990696	2.1324313	6.2261086	6.6588264	3.7489433	2.416165	9.283262
TadhH1_1	12793000	12793500	TadhH1_1	12810000	12810500	0,0,0	4.6053514	0.9999819	1.9733559	6.5056977	8.893567	7.819251	2.674499	13.602094
TadhH1_1	6668500	6669000	TadhH1_1	6762000	6762500	0,0,0	5.331729	0.9999453	2.3895977	6.897674	7.251355	6.2788982	3.9258137	12.410165
TadhH1_1	1093000	1093500	TadhH1_1	1107000	1107500	0,0,0	2.7078001	0.99346477	1.4079947	3.503518	4.9549937	5.827675	1.7691324	8.941914
TadhH1_1	20368000	20368500	TadhH1_1	20400500	20401000	0,0,0	5.780366	0.9999903	2.3934026	7.149053	9.48677	7.9115787	2.6713152	14.266293
TadhH1_1	2188500	2189000	TadhH1_1	2203500	2204000	0,0,0	2.4332476	0.988467	1.6223998	2.819646	2.8732977	5.7196217	1.4304484	8.225973
TadhH1_1	5707500	5708000	TadhH1_1	5726000	5726500	0,0,0	2.303239	0.9735844	1.4891084	2.455317	2.7230163	4.9706273	1.4410738	7.153131
TadhH1_1	15843500	15844000	TadhH1_1	15892000	15892500	0,0,0	3.1306674	0.9942711	1.5429626	3.3111067	4.110371	4.3331857	1.5438856	7.276392
TadhH1_1	450000	450500	TadhH1_1	507500	508000	0,0,0	5.0274124	0.9995685	1.9239054	6.099534	6.751897	4.7400136	2.6978621	10.161821
TadhH1_1	11108000	11108500	TadhH1_1	11125000	11125500	0,0,0	5.0941954	0.99999595	1.7827567	9.025326	10.928618	7.180242	3.1432955	15.202753
TadhH1_1	10383000	10383500	TadhH1_1	10438000	10438500	0,0,0	4.613708	0.99990124	1.7097114	5.4384	6.3522635	4.3896966	2.4029794	9.22383
TadhH1_1	16298500	16299000	TadhH1_1	16329000	16329500	0,0,0	2.4009662	0.98191947	1.3378612	2.7073894	2.764638	3.5460947	1.843586	5.952663
TadhH1_1	9608000	9608500	TadhH1_1	9645500	9646000	0,0,0	4.8387027	0.9996982	1.8158717	5.8211384	7.391285	5.379493	3.1328683	10.553839
TadhH1_1	17846500	17847000	TadhH1_1	17869000	17869500	0,0,0	4.8915377	0.9998938	1.6704589	6.8324747	8.613827	5.6187744	2.3957114	11.692085
TadhH1_1	20073800	20074000	TadhH1_1	20092400	20092600	0,0,0	8.853758	1.0	4.1821165	3.3299942	4.095654	4.0273094	1.5341924	6.987304
TadhH1_1	19667500	19668000	TadhH1_1	19708500	19709000	0,0,0	4.1942496	0.99954724	1.66428	5.4222436	6.8165727	5.289195	2.5235164	10.108968
TadhH1_1	14543000	14543500	TadhH1_1	14580000	14580500	0,0,0	3.6354816	0.99900484	1.5278616	5.4235716	5.6580086	4.4188876	2.2631245	9.23984
TadhH1_1	1380500	1381000	TadhH1_1	1408500	1409000	0,0,0	5.458266	0.9999943	1.3980795	10.824308	11.827324	5.2108407	3.6172051	14.832448
TadhH1_1	18045000	18045500	TadhH1_1	18072500	18073000	0,0,0	3.122154	0.9956479	1.529952	2.9246159	4.5842385	4.9886255	1.5945089	7.5882835
TadhH1_1	3860500	3861000	TadhH1_1	3912500	3913000	0,0,0	3.3822448	0.9988232	1.6999918	2.4851227	3.9998446	4.5366592	1.4951508	6.7456574
TadhH1_1	5020000	5020500	TadhH1_1	5080000	5080500	0,0,0	6.106576	0.99993765	1.8978876	6.7145295	7.0707226	3.715009	2.5524025	9.68348
TadhH1_1	15957200	15957400	TadhH1_1	15974600	15974800	0,0,0	6.0750885	0.9986414	2.6112022	3.5390265	4.112188	3.4561436	1.5593187	6.601945
TadhH1_1	87500	88000	TadhH1_1	151500	152000	0,0,0	4.3192077	0.9995161	1.6486824	5.3867726	7.0020986	5.2476707	2.522589	10.0359125
TadhH1_1	12046500	12047000	TadhH1_1	12110500	12111000	0,0,0	3.0505602	0.99770886	1.4205614	3.293323	5.291868	5.3833423	1.823364	8.31074
TadhH1_1	10048000	10048500	TadhH1_1	10161500	10162000	0,0,0	4.422281	0.99975795	1.5189774	5.255825	5.9142485	3.6554065	2.508505	8.327251
TadhH1_1	8889000	8889500	TadhH1_1	8913000	8913500	0,0,0	3.4275897	0.99943733	1.5271416	4.6462784	6.227444	5.739779	2.627436	9.869804
TadhH1_1	9166000	9166500	TadhH1_1	9197000	9197500	0,0,0	5.4155154	0.99979776	1.7801996	6.8458195	8.105584	4.906156	3.3811777	10.991328
TadhH1_1	12570500	12571000	TadhH1_1	12603500	12604000	0,0,0	3.5643437	0.998818	1.6719923	4.4650283	5.274024	5.080021	1.9853915	9.048935
TadhH1_1	18258200	18258400	TadhH1_1	18268800	18269000	0,0,0	12.852525	0.9999982	4.829408	7.7345653	9.043761	6.361742	3.7822013	13.236911
TadhH1_1	18930500	18931000	TadhH1_1	19019000	19019500	0,0,0	8.368945	0.9999999	2.044465	11.999851	12.976404	5.4042873	4.100453	16.070822
TadhH1_1	11939500	11940000	TadhH1_1	11958000	11958500	0,0,0	2.5071208	0.98436445	1.3251873	3.0186715	4.262997	5.153084	1.7700094	7.836347
TadhH1_1	3600500	3601000	TadhH1_1	3619000	3619500	0,0,0	2.8315194	0.99380577	1.3526027	3.8075802	3.9619315	3.8029742	1.5552502	7.18749
TadhH1_1	7372000	7372500	TadhH1_1	7399000	7399500	0,0,0	2.5271022	0.9900597	1.2841586	2.875263	5.0290856	5.8588433	1.4096198	8.414633
TadhH1_1	5370000	5370500	TadhH1_1	5406000	5406500	0,0,0	3.2919638	0.99935156	1.383769	5.2957573	6.1496983	5.0061526	3.1834059	9.713492
TadhH1_1	6392000	6392500	TadhH1_1	6444000	6444500	0,0,0	4.688352	0.9999959	1.5817186	11.700604	14.558363	9.311195	5.697057	19.711733
TadhH1_1	13334000	13334500	TadhH1_1	13376000	13376500	0,0,0	2.526477	0.9850165	1.3725944	2.6648955	3.071702	3.8027754	2.0655823	6.1715713
TadhH1_1	10770000	10770500	TadhH1_1	10784500	10785000	0,0,0	3.704158	0.99992085	1.332291	7.755703	10.328581	7.305251	3.7624314	14.199209
TadhH1_1	15239500	15240000	TadhH1_1	15274500	15275000	0,0,0	3.8862226	0.9983287	1.5395541	4.789915	5.77899	4.405686	1.7242635	8.663388
TadhH1_1	16478500	16479000	TadhH1_1	16512500	16513000	0,0,0	3.583619	0.99859136	1.6164953	4.4004307	5.393694	4.942423	2.1058486	8.853917
TadhH1_1	11381000	11381500	TadhH1_1	11436500	11437000	0,0,0	5.5887103	0.9999702	1.5380487	7.4217944	8.091429	3.8244226	2.7735353	10.421573
TadhH1_1	16837000	16837500	TadhH1_1	16908500	16909000	0,0,0	5.734028	0.9998767	2.0032363	7.5757875	7.93379	4.795952	2.565241	11.529985
TadhH1_1	9554000	9554500	TadhH1_1	9581500	9582000	0,0,0	5.1870847	0.99999344	1.4635683	9.967529	11.49263	5.8296504	3.9347768	14.689677
TadhH1_1	17475000	17475500	TadhH1_1	17535000	17535500	0,0,0	5.472706	0.99997336	2.007656	5.943297	7.4487467	5.2501845	2.8983147	10.533114
TadhH1_1	13319000	13319500	TadhH1_1	13363000	13363500	0,0,0	2.8725514	0.98988366	1.3977176	2.7042556	3.9632683	4.2220483	1.2096242	6.6258307
TadhH1_1	12436500	12437000	TadhH1_1	12498000	12498500	0,0,0	3.9599156	0.99926215	1.9041679	3.6136231	4.043679	4.000433	2.3479707	7.2125425
TadhH1_1	13603500	13604000	TadhH1_1	13712000	13712500	0,0,0	5.033823	0.99985236	1.7405076	5.195333	6.420071	4.203421	2.7751136	8.821495
TadhH1_1	17990500	17991000	TadhH1_1	18032000	18032500	0,0,0	5.781707	0.9998993	1.9468918	8.036205	8.159497	4.607125	3.0123131	11.750419
TadhH1_1	1270000	1270500	TadhH1_1	1324500	1325000	0,0,0	3.3864684	0.99547917	1.6070521	3.9675658	4.2109394	4.018485	1.5528085	7.5452104
TadhH1_1	2546500	2547000	TadhH1_1	2570500	2571000	0,0,0	3.2137105	0.9985556	1.4057342	5.0523562	5.2321734	4.3350086	2.3077357	8.825992
TadhH1_1	9128000	9128500	TadhH1_1	9210500	9211000	0,0,0	5.015538	0.99967164	1.5833293	6.784995	7.793297	4.4303145	2.7089639	10.461421
TadhH1_1	4250000	4250500	TadhH1_1	4279000	4279500	0,0,0	3.5282805	0.99964184	1.6303368	4.959548	6.2330365	5.9576745	1.8796569	10.366161
TadhH1_1	2145000	2145500	TadhH1_1	2176000	2176500	0,0,0	2.4307878	0.9824967	1.3845743	1.9450946	3.0561028	4.261571	1.2134727	5.990544
TadhH1_1	10758500	10759000	TadhH1_1	10796000	10796500	0,0,0	2.7576363	0.99312204	1.3446655	4.5262346	4.8446445	4.85471	2.5369146	8.87803
TadhH1_1	21362000	21362500	TadhH1_1	21385000	21385500	0,0,0	7.2348804	1.0	2.7775388	9.537974	15.459787	12.535623	4.596723	21.01382
TadhH1_1	15983500	15984000	TadhH1_1	16007500	16008000	0,0,0	2.6118727	0.99519986	1.370545	3.2443056	3.9304638	4.593446	1.8131902	7.477273
TadhH1_1	15301000	15301500	TadhH1_1	15361000	15361500	0,0,0	7.127919	0.9999992	1.5925897	11.208567	11.445723	4.0883656	3.7337708	14.051536
TadhH1_1	11911000	11911500	TadhH1_1	11954500	11955000	0,0,0	3.672341	0.99678147	1.5126666	4.134802	5.218468	4.253579	1.685522	7.928958
TadhH1_1	2501000	2501500	TadhH1_1	2570500	2571000	0,0,0	4.567974	0.9998681	1.4793711	5.2620883	6.80776	4.2568455	2.1056552	8.9342575
TadhH1_1	10320500	10321000	TadhH1_1	10335500	10336000	0,0,0	2.9982655	0.99867827	1.2812332	5.8610387	6.8195295	5.686471	2.9766	10.896283
TadhH1_1	10398000	10398500	TadhH1_1	10420500	10421000	0,0,0	4.8087945	0.9999662	1.6058017	8.330278	9.291608	5.525361	3.3105516	12.930053
TadhH1_1	2203500	2204000	TadhH1_1	2254000	2254500	0,0,0	3.301022	0.99286574	1.8531828	2.214545	3.7079716	5.0578103	1.5242511	7.0262947
TadhH1_1	19111500	19112000	TadhH1_1	19138000	19138500	0,0,0	3.3744588	0.9994415	1.6307396	4.640457	5.6553802	5.753205	2.4455502	9.878056
TadhH1_1	14973000	14973500	TadhH1_1	15015500	15016000	0,0,0	4.655444	0.99996865	1.6847667	7.977866	8.983918	5.9198737	4.238708	13.011311
TadhH1_1	252500	253000	TadhH1_1	283500	284000	0,0,0	4.7649374	0.99985	1.5093536	7.594987	8.2839575	4.5657983	2.5757935	11.316897
TadhH1_1	3022500	3023000	TadhH1_1	3053000	3053500	0,0,0	3.0435362	0.998689	1.3915832	4.283346	5.434976	5.126417	1.9379919	8.933835
TadhH1_1	11315000	11315500	TadhH1_1	11340000	11340500	0,0,0	3.541191	0.99924517	1.5038158	5.251652	5.955389	4.87755	2.5829449	9.545685
TadhH1_1	1773500	1774000	TadhH1_1	1796500	1797000	0,0,0	3.4307485	0.99921775	1.6291869	4.990601	5.304637	5.0701942	2.4046063	9.506284
TadhH1_1	495000	495500	TadhH1_1	554000	554500	0,0,0	4.669628	0.9994624	1.4494739	6.553702	7.411926	4.094532	2.5154061	9.920045
TadhH1_1	13656000	13656500	TadhH1_1	13671000	13671500	0,0,0	4.817173	0.999983	1.8768209	7.8379984	11.297762	8.987829	3.2674205	15.954938
TadhH1_1	16435500	16436000	TadhH1_1	16474000	16474500	0,0,0	3.6103776	0.99816996	1.5094477	5.1483974	5.2108407	3.9857767	1.9993311	8.56213
TadhH1_1	4743000	4743500	TadhH1_1	4764000	4764500	0,0,0	4.1002517	0.99991304	2.1299767	5.1791873	6.3520336	7.3054132	3.3327725	11.909135
TadhH1_1	14253000	14253500	TadhH1_1	14305000	14305500	0,0,0	3.8301444	0.9982495	1.4958351	4.988236	5.70661	4.1777163	2.4002802	8.611704
TadhH1_1	2188000	2188500	TadhH1_1	2214500	2215000	0,0,0	3.618445	0.9997067	1.4914043	6.005284	6.7195573	5.2469645	2.5854867	10.584994
TadhH1_1	2721000	2721500	TadhH1_1	2742000	2742500	0,0,0	3.9280007	0.9998754	1.7114247	6.2629075	7.025184	5.95208	2.2138007	11.519109
TadhH1_1	2074500	2075000	TadhH1_1	2103500	2104000	0,0,0	3.74374	0.99921006	1.7757095	4.393451	5.6027083	5.5901904	2.0720315	9.495481
TadhH1_1	2034000	2034500	TadhH1_1	2074500	2075000	0,0,0	5.8231916	0.99996054	1.7130966	8.37178	9.890001	5.32178	3.0065236	12.763363
TadhH1_1	10248500	10249000	TadhH1_1	10287500	10288000	0,0,0	3.495594	0.99892086	1.7074336	4.327052	5.1500225	5.303764	2.7668612	9.150032
TadhH1_1	2622000	2622500	TadhH1_1	2659500	2660000	0,0,0	4.700513	0.9998803	1.6999588	7.313353	7.875936	5.061735	3.6106734	11.562493
TadhH1_1	12306000	12306500	TadhH1_1	12336000	12336500	0,0,0	2.6749833	0.98933434	1.5961351	2.3314242	2.9713252	4.4925528	1.0215399	6.5649304
TadhH1_1	11108000	11108500	TadhH1_1	11283500	11284000	0,0,0	4.4746947	0.99902046	2.0605886	4.1184616	5.7444797	5.5965276	2.5753415	9.257382
TadhH1_2	2743500	2744000	TadhH1_2	2809000	2809500	0,0,0	3.0148218	0.9940441	1.4701444	3.1127434	4.2334547	4.465298	1.5790904	7.2321815
TadhH1_2	9170000	9170500	TadhH1_2	9216000	9216500	0,0,0	3.572732	0.99826103	1.7534918	4.0758977	4.819636	4.9960713	2.7478452	8.619092
TadhH1_2	15376500	15377000	TadhH1_2	15460500	15461000	0,0,0	5.7222724	0.9999703	2.0681646	5.59835	7.603392	5.449447	3.1086855	10.425758
TadhH1_2	1455500	1456000	TadhH1_2	1490500	1491000	0,0,0	9.905183	1.0	2.6483688	17.731031	21.10318	10.418761	9.02119	26.179678
TadhH1_2	8708000	8708500	TadhH1_2	8787500	8788000	0,0,0	5.3084726	0.99971765	1.4004191	7.641542	8.403335	3.8344069	2.6579995	10.626888
TadhH1_2	799000	799500	TadhH1_2	829000	829500	0,0,0	2.9730127	0.99823534	1.3750287	4.533046	6.592347	6.5189314	2.3345294	10.548305
TadhH1_2	3940500	3941000	TadhH1_2	3972500	3973000	0,0,0	4.2409954	0.9997762	2.1778336	3.2786226	4.7498717	5.491097	2.272766	8.405428
TadhH1_2	7745000	7745500	TadhH1_2	7809500	7810000	0,0,0	7.5731063	0.99999726	2.1070209	9.142226	9.86367	4.6729255	3.3918111	12.799349
TadhH1_2	15460000	15460500	TadhH1_2	15478000	15478500	0,0,0	3.304906	0.99923986	1.493975	4.341182	5.995629	5.679194	2.3204682	9.538022
TadhH1_2	7434500	7435000	TadhH1_2	7494500	7495000	0,0,0	7.5204616	0.9999993	1.9545784	10.654331	11.033412	4.677287	3.567237	14.147803
TadhH1_2	13750500	13751000	TadhH1_2	13793500	13794000	0,0,0	2.068194	0.9798012	1.3527441	1.3078791	2.4935021	4.6604795	0.91364044	5.823039
TadhH1_2	15765000	15765500	TadhH1_2	15790000	15790500	0,0,0	4.479656	0.9998788	1.476735	8.172911	10.271552	6.4432154	5.0813375	13.708025
TadhH1_2	12978000	12978500	TadhH1_2	13021500	13022000	0,0,0	3.411358	0.99516225	1.7198157	3.7156806	3.9285033	4.1655917	1.351137	7.468419
TadhH1_2	4908800	4909000	TadhH1_2	4915000	4915200	0,0,0	19.183224	1.0	5.221537	11.607607	12.870165	6.1031537	4.541509	16.421026
TadhH1_2	3765000	3765500	TadhH1_2	3784000	3784500	0,0,0	3.9931064	0.99971247	2.069361	4.6788955	5.644907	6.4477525	2.8556154	10.6067705
TadhH1_2	2606000	2606500	TadhH1_2	2742000	2742500	0,0,0	11.387535	0.9999995	2.50204	11.510416	11.972822	4.3093286	3.8997314	14.54081
TadhH1_2	12688000	12688500	TadhH1_2	12700000	12700500	0,0,0	2.998605	0.99794257	1.4759028	5.5315404	6.8675303	7.2242126	2.651862	12.141138
TadhH1_2	14652000	14652500	TadhH1_2	14693500	14694000	0,0,0	3.3327959	0.9991185	1.4480326	5.2354054	5.665564	4.7204914	2.8546922	9.374185
TadhH1_2	14447000	14447500	TadhH1_2	14466500	14467000	0,0,0	2.8406682	0.99649674	1.4753362	3.390469	4.187636	4.81967	1.5386509	7.8334208
TadhH1_2	13922500	13923000	TadhH1_2	13947000	13947500	0,0,0	3.0254984	0.99553543	1.4239645	4.0593777	4.2227106	3.9510667	1.9748067	7.559402
TadhH1_2	15737000	15737500	TadhH1_2	15790000	15790500	0,0,0	3.4386826	0.9987001	1.4349012	5.057893	5.613865	4.4473615	2.3227735	8.943266
TadhH1_2	10320500	10321000	TadhH1_2	10438500	10439000	0,0,0	5.0157447	0.99992657	1.9588116	4.688158	6.7219744	5.3529854	1.9807599	9.520237
TadhH1_2	2271000	2271500	TadhH1_2	2302500	2303000	0,0,0	3.219294	0.9968642	1.3987572	3.9163995	5.073784	4.4770327	2.0774446	7.9582763
TadhH1_2	15646000	15646500	TadhH1_2	15692000	15692500	0,0,0	4.63559	0.99993086	1.4165636	8.570398	8.905847	4.539238	3.242131	12.157371
TadhH1_2	8901500	8902000	TadhH1_2	8923000	8923500	0,0,0	2.4237413	0.9914688	1.3247969	2.8076448	3.4289606	4.3259387	1.2815769	6.8216233
TadhH1_2	12915000	12915500	TadhH1_2	12987000	12987500	0,0,0	2.5882704	0.98312056	1.3295399	2.45691	3.3557882	3.8489587	1.3031279	6.032879
TadhH1_2	8172500	8173000	TadhH1_2	8209000	8209500	0,0,0	3.8720021	0.9987496	1.8049706	4.645098	5.1732855	4.857481	2.0300994	8.986457
TadhH1_2	4049500	4050000	TadhH1_2	4071500	4072000	0,0,0	3.1788106	0.9974597	1.3515071	5.574942	6.2900634	5.1510205	2.6081204	10.106524
TadhH1_2	3298000	3298500	TadhH1_2	3321000	3321500	0,0,0	2.4650037	0.99073803	1.3866656	2.726157	3.2352288	4.3040447	1.6272925	6.7272954
TadhH1_2	5525500	5526000	TadhH1_2	5599000	5599500	0,0,0	5.408486	0.9997756	1.6273637	6.6696577	8.5475445	4.9491425	2.6638637	10.8777275
TadhH1_2	13190000	13190500	TadhH1_2	13233500	13234000	0,0,0	2.6939614	0.98913115	1.4924738	1.8815329	3.6189356	4.870702	1.2115813	6.5431757
TadhH1_2	1833500	1834000	TadhH1_2	1932000	1932500	0,0,0	3.6659522	0.9976503	1.4229528	4.6441555	5.5960503	4.154336	2.220137	8.282474
TadhH1_2	4161400	4161600	TadhH1_2	4175400	4175600	0,0,0	6.5864844	0.99976605	2.2759986	5.32254	5.8888273	3.630244	2.2386982	8.361391
TadhH1_2	13841000	13841500	TadhH1_2	13862000	13862500	0,0,0	2.5463655	0.9958367	1.4350556	3.1635733	3.6270373	4.8263845	1.9299535	7.6384497
TadhH1_2	7512500	7513000	TadhH1_2	7546000	7546500	0,0,0	3.042341	0.9972766	1.590121	2.8925395	4.607571	5.545683	1.5263921	8.116829
TadhH1_2	15801500	15802000	TadhH1_2	15850000	15850500	0,0,0	4.9031167	0.99991906	1.8593558	6.733137	8.260141	6.001658	3.4180675	11.986669
TadhH1_2	5743500	5744000	TadhH1_2	5779500	5780000	0,0,0	3.3336694	0.9962366	1.5041524	4.2552285	4.5202365	3.970174	1.747724	7.752599
TadhH1_2	10102000	10102500	TadhH1_2	10139500	10140000	0,0,0	5.5185695	0.99994266	1.8681179	8.063763	8.743157	5.192316	2.8927402	12.360105
